https://topdesk.stenden.com/tas/public/,Bedrijfsvoering,nl,Type of Service,nl
https://topdesk.stenden.com/tas/secure/,Bedrijfsvoering,nl,Type of Service,nl
https://ssl2.peoplexs.com/Shibboleth.sso,Bedrijfsvoering,nl,Type of Service,nl
https://simplesaml.evalytics.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Bedrijfsvoering,nl,Type of Service,nl
https://nyenrode.shop.canon-bs.nl,Bedrijfsvoering,nl,Type of Service,nl
https://surfconext.youforce.biz/sp1,Bedrijfsvoering,nl,Type of Service,nl
https://dmsonline.uvt.nl/nl/home,Bedrijfsvoering,nl,Type of Service,nl
https://np.shop.canon-bs.nl,Bedrijfsvoering,nl,Type of Service,nl
https://dms.utwente.nl/,Bedrijfsvoering,nl,Type of Service,nl
nl1198a-web.planonsoftware.com,Bedrijfsvoering,nl,Type of Service,nl
nl1198a-pss.planonsoftware.com,Bedrijfsvoering,nl,Type of Service,nl
https://webmail.qaleido.com/simplesaml/module.php/saml/sp/metadata.php/Qaleido-sp,Bedrijfsvoering,nl,Type of Service,nl
https://aclosport.rug.nl/,Bedrijfsvoering,nl,Type of Service,nl
https://uva-hva.topdesk.net/tas/public/,Bedrijfsvoering,nl,Type of Service,nl
https://uva-hva.topdesk.net/tas/secure/,Bedrijfsvoering,nl,Type of Service,nl
https://www.rechtspositie.info/sso/logoncallback,Bedrijfsvoering,nl,Type of Service,nl
nl1198p-pss.planonsoftware.com,Bedrijfsvoering,nl,Type of Service,nl
nl1198p-web.planonsoftware.com,Bedrijfsvoering,nl,Type of Service,nl
https://saml-prod.loopbaanportaal.nl/module.php/saml/sp/metadata.php/nhl_surfnet_production-sp,Bedrijfsvoering,nl,Type of Service,nl
https://saml-prod.loopbaanportaal.nl/module.php/saml/sp/metadata.php/radboud_surfnet_production-sp,Bedrijfsvoering,nl,Type of Service,nl
https://fontys.proactisp2p.com,Bedrijfsvoering,nl,Type of Service,nl
NL3358A-web.planonsoftware.com,Bedrijfsvoering,nl,Type of Service,nl
https://crmmaatwerkap.che.nl/Productie/Stageportal,Bedrijfsvoering,nl,Type of Service,nl
https://saml-prod.loopbaanportaal.nl/module.php/saml/sp/metadata.php/skp_leiden_surfnet_production-sp,Bedrijfsvoering,nl,Type of Service,nl
https://connectis-sso.staging.federatenow.net/broker/sso/tpd,Bedrijfsvoering,nl,Type of Service,nl
https://sso.connectis.nl/broker/sso/tpd-surf,Bedrijfsvoering,nl,Type of Service,nl
NL3358P-web.planonsoftware.com,Bedrijfsvoering,nl,Type of Service,nl
https://hva-ac-acc.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://hva-ac-acc.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-ac-acc.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-ac-acc.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://artez.getbynder.com,Bedrijfsvoering,nl,Type of Service,nl
https://hva-icts-test.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://hva-icts-test.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-icts-test.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-icts-test.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://printshop.stenden.com,Bedrijfsvoering,nl,Type of Service,nl
https://saml-prod.loopbaanportaal.nl/module.php/saml/sp/metadata.php/roc_mondriaan_surfnet_production-sp,Bedrijfsvoering,nl,Type of Service,nl
https://uva-icts-acc.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-icts-acc.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://hva-icts-acc.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://hva-icts-acc.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-icts.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-icts.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://hva-icts.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://hva-icts.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
http://fs.itandcare.nl/adfs/services/trust,Bedrijfsvoering,nl,Type of Service,nl
http://sso.2at.net/adfs/services/trust,Bedrijfsvoering,nl,Type of Service,nl
https://nyenrode.crosscampus.nl/saml,Bedrijfsvoering,nl,Type of Service,nl
https://hva-ac.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://hva-ac.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-ac.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://uva-ac.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
NL3358T-web.planonsoftware.com,Bedrijfsvoering,nl,Type of Service,nl
